-4.40,-5.36,-7.97,-3.29,-0.96,-1.96
-6.37,-1.78,-6.64,-0.73,1.38,2.35
-1.60,-1.77,-8.99,1.35,1.74,1.00
-9.34,-3.95,-3.15,-3.97,-3.39,-0.16
-8.94,-5.11,-15.46,2.60,0.17,-0.89
-2.03,-2.15,-9.91,-0.71,-1.13,-0.91
-1.41,-4.30,-14.25,0.15,-1.46,-0.06
-4.27,-1.58,-9.10,1.15,0.63,0.04
-4.08,-4.81,-12.65,-1.63,-0.24,-1.31
-4.77,-7.36,-12.09,-0.68,0.89,-0.40
-2.54,-5.46,-8.77,-2.69,0.31,-0.22
-6.55,-5.50,-7.67,-2.28,-1.06,-0.67
-4.86,-3.28,-5.89,-0.99,-0.39,-1.99
-5.15,-4.50,-10.74,2.00,0.85,-1.91
-0.58,-4.87,-12.76,-2.67,-2.46,-1.78
-2.29,-5.72,-11.46,-0.83,-0.30,-2.15
-1.14,-5.25,-11.62,-1.62,-0.16,-1.96
-2.06,-5.02,-10.86,-0.38,0.62,-0.59
-3.24,-5.95,-10.33,-2.25,-0.56,-1.44
-4.07,-4.94,-7.69,-0.79,0.40,-1.07
-5.18,-5.25,-9.73,-0.93,-1.93,-0.50
-5.17,-4.23,-8.59,0.58,-0.89,-0.78
-6.16,-4.60,-9.31,-0.04,-1.93,-0.05
-4.70,-3.49,-13.76,3.17,0.65,0.70
-3.98,-6.09,-13.39,-2.91,-2.62,-1.07
-1.72,-5.22,-10.77,-2.20,-0.31,-0.32
-3.49,-8.65,-11.65,-2.42,-0.36,0.60
-4.33,-6.45,-9.10,-1.03,1.20,-0.36
-5.50,-5.64,-9.72,-2.39,-0.32,-0.98
-7.08,-6.34,-6.45,-1.67,-0.35,-0.43
-5.51,-4.92,-10.48,1.33,-0.69,0.49
-6.00,-4.40,-5.06,1.52,1.43,0.70
-5.30,-3.40,-6.75,1.38,-1.65,-0.81
-5.86,-2.48,-10.58,1.46,-0.74,-0.69
-6.05,-4.79,-18.83,0.04,-0.07,-0.16
-5.53,-4.18,-14.51,-1.82,-1.58,0.77
-4.09,-6.53,-11.69,-1.52,0.52,-0.39
-4.07,-6.47,-10.04,-2.86,0.09,-0.06
-3.32,-4.18,-7.18,-1.83,1.47,0.85
-6.03,-4.16,-7.98,-0.68,-0.02,-0.35
-7.32,-4.38,-8.37,0.25,-1.99,-0.50
-9.20,-4.25,-9.82,-0.84,-2.98,-1.70
-6.33,-2.45,-11.12,0.14,-2.00,-0.83
-4.61,-2.35,-11.44,-0.38,-1.09,-0.95
-4.07,-4.36,-11.35,-1.52,-1.44,-1.27
-3.21,-5.73,-12.30,-0.64,-0.60,-1.27
-3.75,-6.74,-10.93,-2.43,-0.84,-2.26
-3.14,-7.05,-9.87,-2.36,-0.13,-0.74
-2.87,-5.48,-8.51,-0.98,0.39,-0.30
-4.76,-5.53,-8.49,0.14,-0.36,-1.09
-5.89,-7.13,-8.88,-0.69,-0.50,-1.48
-5.74,-5.62,-7.62,-1.62,-1.54,-1.00
-6.81,-2.63,-7.05,-1.18,-2.93,-1.55
-8.54,-2.70,-7.07,-0.82,-3.31,-0.92
-7.55,-3.67,-13.14,-1.18,-1.12,-0.18
-5.59,-4.29,-12.98,-0.99,-0.04,0.21
-4.79,-6.27,-11.39,-1.97,0.48,-0.39
-4.08,-7.66,-6.65,-3.86,-2.06,-0.07
-5.44,-5.83,-6.18,-0.71,0.66,-0.04
-5.45,-6.50,-5.69,-0.95,-1.26,0.37
-7.04,-5.73,-10.07,0.98,-2.61,-0.00
-6.89,-5.20,-9.57,2.20,2.07,-0.38
-6.34,-1.05,-8.81,0.25,-2.67,-1.38
-6.59,-2.44,-15.46,1.40,-1.04,0.08
-4.82,-3.78,-12.09,-0.24,1.20,0.07
-5.24,-6.03,-13.79,-1.38,-1.40,-0.04
-5.29,-6.85,-10.10,-2.36,0.52,-0.74
-4.31,-6.14,-7.82,-1.52,0.45,-0.33
-4.73,-4.70,-6.96,-1.27,-0.42,-0.82
-5.71,-4.51,-7.13,-0.23,-0.71,-0.76
-7.31,-7.85,-9.62,2.85,1.52,-0.37
-5.56,-4.31,-7.81,1.18,-0.62,-0.31
-5.81,-2.29,-11.77,-0.31,-0.88,-0.28
-3.98,-2.79,-11.09,0.47,2.30,-0.11
-3.55,-5.65,-11.40,-1.88,-0.70,-1.17
-4.27,-6.73,-11.39,-1.67,-0.32,0.08
-4.48,-8.44,-10.50,-1.66,0.26,-1.03
-3.24,-6.21,-8.68,-2.23,-0.87,-0.86
-3.95,-5.37,-7.90,-0.88,-0.53,-1.43
-4.94,-4.80,-10.03,0.44,0.27,-1.23
-5.59,-5.60,-12.39,0.04,-1.52,-1.87
-6.24,-4.38,-10.40,0.32,0.16,-1.75
-6.10,-3.20,-9.98,0.24,-0.22,-1.38
-4.66,-3.31,-10.88,-0.72,-1.18,-1.18
-4.81,-6.19,-11.94,-0.91,0.76,-1.02
-3.63,-5.38,-11.48,-2.74,-2.31,-1.18
-5.22,-7.26,-9.73,-2.24,-0.82,-1.28
-5.37,-5.70,-7.91,-1.80,-0.28,-0.76
-5.10,-5.52,-6.70,-0.84,-0.19,-0.11
-6.16,-5.66,-7.14,-0.34,0.60,-0.07
-6.58,-5.50,-10.28,0.75,-2.16,-0.17
-7.17,-4.77,-7.38,0.84,0.36,-0.29
-6.30,-2.62,-9.26,1.36,0.12,-0.42
-5.75,0.98,-8.74,-0.09,-0.78,-0.44
